brand,optionGroup,type,sku,parentSku,name,price,inStock,mpn,sizeLabel,categories
Level 5,preset_bundle,simple,5-619,,Level 5 Stainless Steel Taping Knife Set 5-619 - [5-619],56.0,True,5-619,5-619,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,semi_automatic_taper,simple,5-311,,Level 5 Semi-Automatic Drywall Banjo - [5-311],166.0,True,5-311,5-311,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-910C,LVL5-LEVEL-5-COMPOSITE-SKIMMING-BLADE,Level 5 Composite Skimming Blade - [4-910C],42.0,True,4-910C,"Size: 10""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-914C,LVL5-LEVEL-5-COMPOSITE-SKIMMING-BLADE,Level 5 Composite Skimming Blade - [4-914C],53.0,True,4-914C,"Size: 14""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-916C,LVL5-LEVEL-5-COMPOSITE-SKIMMING-BLADE,Level 5 Composite Skimming Blade - [4-916C],61.0,True,4-916C,"Size: 16""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-924C,LVL5-LEVEL-5-COMPOSITE-SKIMMING-BLADE,Level 5 Composite Skimming Blade - [4-924C],79.0,True,4-924C,"Size: 24""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-932C,LVL5-LEVEL-5-COMPOSITE-SKIMMING-BLADE,Level 5 Composite Skimming Blade - [4-932C],102.0,True,4-932C,"Size: 32""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-949,LVL5-LEVEL-5-REPLACEMENT-SKIMMING-BLADE,Level 5 Replacement Skimming Blade - [4-949],18.0,True,4-949,"Size: 7""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-950,LVL5-LEVEL-5-REPLACEMENT-SKIMMING-BLADE,Level 5 Replacement Skimming Blade - [4-950],28.0,True,4-950,"Size: 14""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-951,LVL5-LEVEL-5-REPLACEMENT-SKIMMING-BLADE,Level 5 Replacement Skimming Blade - [4-951],23.0,True,4-951,"Size: 10""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-952,LVL5-LEVEL-5-REPLACEMENT-SKIMMING-BLADE,Level 5 Replacement Skimming Blade - [4-952],31.0,True,4-952,"Size: 16""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-953,LVL5-LEVEL-5-REPLACEMENT-SKIMMING-BLADE,Level 5 Replacement Skimming Blade - [4-953],37.0,True,4-953,"Size: 24""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-954,LVL5-LEVEL-5-REPLACEMENT-SKIMMING-BLADE,Level 5 Replacement Skimming Blade - [4-954],50.0,False,4-954,"Size: 32""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-955,LVL5-LEVEL-5-REPLACEMENT-SKIMMING-BLADE,Level 5 Replacement Skimming Blade - [4-955],59.0,True,4-955,"Size: 40""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-956,LVL5-LEVEL-5-REPLACEMENT-SKIMMING-BLADE,Level 5 Replacement Skimming Blade - [4-956],64.0,True,4-956,"Size: 48""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-907,LVL5-LEVEL-5-SKIMMING-BLADE,Level 5 Skimming Blade - [4-907],51.0,True,4-907,"Size: 7""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-910,LVL5-LEVEL-5-SKIMMING-BLADE,Level 5 Skimming Blade - [4-910],59.0,True,4-910,"Size: 10""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-914,LVL5-LEVEL-5-SKIMMING-BLADE,Level 5 Skimming Blade - [4-914],73.0,True,4-914,"Size: 14""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-916,LVL5-LEVEL-5-SKIMMING-BLADE,Level 5 Skimming Blade - [4-916],83.0,True,4-916,"Size: 16""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-924,LVL5-LEVEL-5-SKIMMING-BLADE,Level 5 Skimming Blade - [4-924],107.0,True,4-924,"Size: 24""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-932,LVL5-LEVEL-5-SKIMMING-BLADE,Level 5 Skimming Blade - [4-932],140.0,True,4-932,"Size: 32""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-940,LVL5-LEVEL-5-SKIMMING-BLADE,Level 5 Skimming Blade - [4-940],159.0,True,4-940,"Size: 40""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade,variation,4-948,LVL5-LEVEL-5-SKIMMING-BLADE,Level 5 Skimming Blade - [4-948],214.0,False,4-948,"Size: 48""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade_handle,simple,4-941C,,Level 5 Composite Skimming Blade Pole Adapter - [4-941C],43.0,True,4-941C,4-941C,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade_handle,variation,4-942,LVL5-LEVEL-5-SKIMMING-BLADE-EXTENSION-HANDLES,Level 5 Skimming Blade Extension Handle - [4-942],64.0,True,4-942,Size: 2' - 5' Telescopic,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade_handle,variation,4-943,LVL5-LEVEL-5-SKIMMING-BLADE-EXTENSION-HANDLES,Level 5 Skimming Blade Extension Handle - [4-943],68.0,True,4-943,Size: 4' - 7' Telescopic,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade_handle,simple,4-945,,Level 5 Skimming Blade Extension Handle with Skimming Blade Pole Adapter - [4-945],106.0,True,4-945,4-945,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,smoothing_blade_handle,simple,4-941,,Level 5 Skimming Blade Pole Adapter - [4-941],50.0,True,4-941,4-941,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
TapeTech,adapter,simple,CNA-TT,,TapeTech Cleaning Nozzle Adapter Only - [CNA-TT],18.0,False,CNA-TT,CNA-TT,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,angle_head,simple,AT042,,TapeTech 14TT MudRunner® - [AT042],1084.0,True,AT042,AT042,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,angle_head,variation,AT056A,TT-TAPETECH-CORNER-FINISHER,TapeTech Corner Finisher - [AT056A],440.0,True,AT056A,"Angle Head Size: 2.5"" (42TT)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,angle_head,variation,AT056X,TT-TAPETECH-CORNER-FINISHER,TapeTech Corner Finisher - [AT056X],429.0,True,AT056X,"Angle Head Size: 2"" (40XTT)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,angle_head,variation,AT058,TT-TAPETECH-CORNER-FINISHER,TapeTech Corner Finisher - [AT058],474.0,True,AT058,"Angle Head Size: 3"" EasyRoll Adjustable (48TT)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,angle_head,variation,AT080,TT-TAPETECH-CORNER-FINISHER,TapeTech Corner Finisher - [AT080],485.0,True,AT080,"Angle Head Size: 3.5"" EasyRoll Adjustable (48XTT)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,angle_head,variation,AT134,TT-TAPETECH-CORNER-FLUSHER,TapeTech Corner Flusher - [AT134],126.0,True,AT134,"Size: 2.5"" (CF25TT)",Drywall Finishing Tools > TapeTech > Semi-Automatic Taping Tools
TapeTech,angle_head,variation,AT135,TT-TAPETECH-CORNER-FLUSHER,TapeTech Corner Flusher - [AT135],132.0,True,AT135,"Size: 3"" (CF30TT)",Drywall Finishing Tools > TapeTech > Semi-Automatic Taping Tools
TapeTech,angle_head,variation,AT136,TT-TAPETECH-CORNER-FLUSHER,TapeTech Corner Flusher - [AT136],138.0,True,AT136,"Size: 3.5"" (CF35TT)",Drywall Finishing Tools > TapeTech > Semi-Automatic Taping Tools
TapeTech,angle_head,variation,AT137,TT-TAPETECH-CORNER-FLUSHER,TapeTech Corner Flusher - [AT137],143.0,True,AT137,"Size: 4"" (CF40TT)",Drywall Finishing Tools > TapeTech > Semi-Automatic Taping Tools
TapeTech,automatic_taper,simple,AT040A,,TapeTech 03TT MINI EasyClean® Automatic Taper 40.5″ - [AT040A],1958.0,True,AT040A,AT040A,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,automatic_taper,simple,AT041,,TapeTech 07TT EasyClean® Automatic Taper - [AT041],1764.0,True,AT041,AT041,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,automatic_taper,simple,AT041C,,TapeTech 07TT-C EasyClean Carbon Fiber Automatic Taper - [AT041C],1963.0,True,AT041C,AT041C,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,corner_applicator,simple,MR01TT,,TapeTech MR01TT MudRunner® Pro - [MR01TT],1212.0,True,MR01TT,MR01TT,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,corner_applicator,simple,MRX01TT,,TapeTech MudRunner Pro Handle Extension - [MRX01TT],198.0,True,MRX01TT,MRX01TT,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,corner_applicator,simple,AT151,,TapeTech TC01TT Tool Caddy - [AT151],67.0,True,AT151,AT151,Drywall Finishing Tools > TapeTech > Semi-Automatic Taping Tools
TapeTech,corner_applicator,variation,AT055CA,TT-TAPETECH-CORNER-APPLICATOR-BOX-HEAD-ONLY,TapeTech Corner Applicator Box – Head Only - [AT055CA],364.0,True,AT055CA,"Size: 8"" (CA08TT)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,corner_applicator,variation,AT059CA,TT-TAPETECH-CORNER-APPLICATOR-BOX-HEAD-ONLY,TapeTech Corner Applicator Box – Head Only - [AT059CA],348.0,True,AT059CA,"Size: 7"" (CA07TT)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,corner_applicator,variation,AT131,TT-TAPETECH-COMPOUND-TUBE,TapeTech Compound Tube - [AT131],209.0,True,AT131,"Size: 24"" (CT24TT)",Drywall Finishing Tools > TapeTech > Semi-Automatic Taping Tools
TapeTech,corner_applicator,variation,AT132,TT-TAPETECH-COMPOUND-TUBE,TapeTech Compound Tube - [AT132],220.0,True,AT132,"Size: 36"" (CT36TT)",Drywall Finishing Tools > TapeTech > Semi-Automatic Taping Tools
TapeTech,corner_applicator,variation,AT133,TT-TAPETECH-COMPOUND-TUBE,TapeTech Compound Tube - [AT133],231.0,True,AT133,"Size: 42"" (CT42TT)",Drywall Finishing Tools > TapeTech > Semi-Automatic Taping Tools
TapeTech,corner_roller,simple,AT043A,,TapeTech 15TTE Inside Corner Roller – Head Only - [AT043A],209.0,True,AT043A,AT043A,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,filler_adapter,simple,AT017,,TapeTech CAA-TT Corner Applicator Adapter for FHTT/XHTT Support Handle - [AT017],50.0,True,AT017,AT017,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,filler_adapter,simple,AT018,,TapeTech CFA-TT Corner Finisher Adapter for FHTT/XHTT Support Handle - [AT018],55.0,True,AT018,AT018,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,filler_adapter,simple,AT019,,TapeTech NSA-TT Nail Spotter Adapter for FHTT/XHTT Support Handle - [AT019],52.0,True,AT019,AT019,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,filler_adapter,simple,AT071,,TapeTech 90T Filler Adapter - [AT071],88.0,True,AT071,AT071,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,filler_adapter,simple,PFKHATT,,TapeTech Finishing Knife Handle Adapter - [PFKHATT],16.0,True,PFKHATT,PFKHATT,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,filler_adapter,simple,PIP857355,,TapeTech Gooseneck Cleaning Brush - [PIP857355],36.0,True,PIP857355,PIP857355,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,flat_box,variation,AT027,TT-TAPETECH-POWER-ASSIST-MAXXBOX-FLAT-BOX-W-EASYROLL-WHEELS,TapeTech Power Assist® MAXXBOX® Flat Box w/EasyRoll Wheels - [AT027],507.0,True,AT027,"Size: 7"" (PAHC07)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,flat_box,variation,AT028,TT-TAPETECH-POWER-ASSIST-MAXXBOX-FLAT-BOX-W-EASYROLL-WHEELS,TapeTech Power Assist® MAXXBOX® Flat Box w/EasyRoll Wheels - [AT028],518.0,True,AT028,"Size: 10"" (PAHC10)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,flat_box,variation,AT029,TT-TAPETECH-POWER-ASSIST-MAXXBOX-FLAT-BOX-W-EASYROLL-WHEELS,TapeTech Power Assist® MAXXBOX® Flat Box w/EasyRoll Wheels - [AT029],529.0,True,AT029,"Size: 12"" (PAHC12)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,flat_box,variation,AT030,TT-TAPETECH-MAXXBOX-R-EXTRA-HIGH-CAPACITY-FLAT-BOXES-W-EASYROLL-WHEELS,TapeTech MAXXBOX® Extra High Capacity Flat Boxes w/EasyRoll Wheels - [AT030],463.0,True,AT030,"Size: 7"" (EHC07)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,flat_box,variation,AT031,TT-TAPETECH-MAXXBOX-R-EXTRA-HIGH-CAPACITY-FLAT-BOXES-W-EASYROLL-WHEELS,TapeTech MAXXBOX® Extra High Capacity Flat Boxes w/EasyRoll Wheels - [AT031],463.0,True,AT031,"Size: 10"" (EHC10)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,flat_box,variation,AT032,TT-TAPETECH-MAXXBOX-R-EXTRA-HIGH-CAPACITY-FLAT-BOXES-W-EASYROLL-WHEELS,TapeTech MAXXBOX® Extra High Capacity Flat Boxes w/EasyRoll Wheels - [AT032],490.0,True,AT032,"Size: 12"" (EHC12)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,flat_box,variation,AT046EZ,TT-TAPETECH-EASYCLEAN-FINISHING-BOX-W-EASYROLL-WHEELS,TapeTech EasyClean Finishing Box w/ EasyRoll Wheels - [AT046EZ],418.0,True,AT046EZ,"Size: 7"" (EZ07TT)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,flat_box,variation,AT049EZ,TT-TAPETECH-EASYCLEAN-FINISHING-BOX-W-EASYROLL-WHEELS,TapeTech EasyClean Finishing Box w/ EasyRoll Wheels - [AT049EZ],429.0,True,AT049EZ,"Size: 10"" (EZ10TT)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,flat_box,variation,AT052EZ,TT-TAPETECH-EASYCLEAN-FINISHING-BOX-W-EASYROLL-WHEELS,TapeTech EasyClean Finishing Box w/ EasyRoll Wheels - [AT052EZ],440.0,True,AT052EZ,"Size: 12"" (EZ12TT)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,flat_box,variation,AT053EZ,TT-TAPETECH-EASYCLEAN-FINISHING-BOX-W-EASYROLL-WHEELS,TapeTech EasyClean Finishing Box w/ EasyRoll Wheels - [AT053EZ],474.0,True,AT053EZ,"Size: 15"" (EZ15TT)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,flat_box_handle,simple,BH,,"TapeTech Brakeless Box Handle (Fixed Length) - 34"" - [BH]",165.0,True,BH,BH,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,flat_box_handle,simple,BHE,,TapeTech Brakeless Box Extendable Handle - 38” - 60” - [BHE],330.0,True,BHE,BHE,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,flat_box_handle,simple,TTCASE46H,,TapeTech 46” Hard Utility Case - [TTCASE46H],158.0,True,TTCASE46H,TTCASE46H,Drywall Finishing Tools > TapeTech > Semi-Automatic Taping Tools
TapeTech,flat_box_handle,variation,AT064,TT-TAPETECH-FINISHING-BOX-HANDLES-FIXED-LENGTH,TapeTech Finishing Box Handles (Fixed Length) - [AT064],253.0,True,AT064,"Handle Length: 34"" (8034TT)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,flat_box_handle,variation,AT065,TT-TAPETECH-FINISHING-BOX-HANDLES-FIXED-LENGTH,TapeTech Finishing Box Handles (Fixed Length) - [AT065],259.0,True,AT065,"Handle Length: 42"" (8042TT)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,flat_box_handle,variation,AT066,TT-TAPETECH-FINISHING-BOX-HANDLES-FIXED-LENGTH,TapeTech Finishing Box Handles (Fixed Length) - [AT066],264.0,True,AT066,"Handle Length: 54"" (8054TT)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,flat_box_handle,variation,AT067,TT-TAPETECH-FINISHING-BOX-HANDLES-FIXED-LENGTH,TapeTech Finishing Box Handles (Fixed Length) - [AT067],275.0,True,AT067,"Handle Length: 72"" (8072TT)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,flat_box_handle,simple,AT069,,TapeTech 88TTE Box XTender™ Handle - [AT069],417.0,False,AT069,AT069,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,flat_box_handle,variation,AT130A,TT-TAPETECH-WIZARD-R-FINISHING-BOX-HANDLE,TapeTech Wizard® Finishing Box Handle - [AT130A],121.0,True,AT130A,Type: Wizard® Handle for Power Assist® (8000TT-PA),Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,flat_box_handle,variation,AT130,TT-TAPETECH-WIZARD-R-FINISHING-BOX-HANDLE,TapeTech Wizard® Finishing Box Handle - [AT130],121.0,True,AT130,Type: Wizard® Compact Finishing Box Handle (8000TT),Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,hand_tool,simple,HWK001-PS,,TapeTech Aluminum Hawk - [HWK001-PS],36.0,True,HWK001-PS,HWK001-PS,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,JK01SSTT,TT-TAPETECH-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,TapeTech Premium Stainless Steel Joint Knife - [JK01SSTT],9.0,True,JK01SSTT,"Size: 1""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,JK02SSTT,TT-TAPETECH-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,TapeTech Premium Stainless Steel Joint Knife - [JK02SSTT],10.0,True,JK02SSTT,"Size: 2""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,JK03SSTT,TT-TAPETECH-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,TapeTech Premium Stainless Steel Joint Knife - [JK03SSTT],11.0,True,JK03SSTT,"Size: 3""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,JK04CSTT,TT-TAPETECH-PREMIUM-CARBON-STEEL-JOINT-KNIFE,TapeTech Premium Carbon Steel Joint Knife - [JK04CSTT],11.0,True,JK04CSTT,"Size: 4""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,JK04SSTT,TT-TAPETECH-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,TapeTech Premium Stainless Steel Joint Knife - [JK04SSTT],12.0,True,JK04SSTT,"Size: 4""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,JK05CSTT,TT-TAPETECH-PREMIUM-CARBON-STEEL-JOINT-KNIFE,TapeTech Premium Carbon Steel Joint Knife - [JK05CSTT],12.0,True,JK05CSTT,"Size: 5""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,JK05SSTT,TT-TAPETECH-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,TapeTech Premium Stainless Steel Joint Knife - [JK05SSTT],13.0,True,JK05SSTT,"Size: 5""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,JK06CSTT,TT-TAPETECH-PREMIUM-CARBON-STEEL-JOINT-KNIFE,TapeTech Premium Carbon Steel Joint Knife - [JK06CSTT],13.0,True,JK06CSTT,"Size: 6""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,CK06CSTT,TT-TAPETECH-PREMIUM-SPECIALTY-KNIVES,TapeTech Premium Specialty Knife - [CK06CSTT],4.0,True,CK06CSTT,"Option: 6"" Clipped Knife 30 Degree Angle",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,JK06SSTT,TT-TAPETECH-PREMIUM-STAINLESS-STEEL-JOINT-KNIFE,TapeTech Premium Stainless Steel Joint Knife - [JK06SSTT],14.0,True,JK06SSTT,"Size: 6""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TK08BSTT,TT-TAPETECH-PREMIUM-BLUE-STEEL-TAPING-KNIFE,TapeTech Premium Blue Steel Taping Knife - [TK08BSTT],9.0,False,TK08BSTT,"Size: 8""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TK08SSTT,TT-TAPETECH-PREMIUM-STAINLESS-STEEL-TAPING-KNIFE,TapeTech Premium Stainless Steel Taping Knife - [TK08SSTT],11.0,True,TK08SSTT,"Size: 8""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TK10BSTT,TT-TAPETECH-PREMIUM-BLUE-STEEL-TAPING-KNIFE,TapeTech Premium Blue Steel Taping Knife - [TK10BSTT],10.0,False,TK10BSTT,"Size: 10""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TK10SSTT,TT-TAPETECH-PREMIUM-STAINLESS-STEEL-TAPING-KNIFE,TapeTech Premium Stainless Steel Taping Knife - [TK10SSTT],12.0,False,TK10SSTT,"Size: 10""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TK12BSTT,TT-TAPETECH-PREMIUM-BLUE-STEEL-TAPING-KNIFE,TapeTech Premium Blue Steel Taping Knife - [TK12BSTT],11.0,False,TK12BSTT,"Size: 12""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TK12SSTT,TT-TAPETECH-PREMIUM-STAINLESS-STEEL-TAPING-KNIFE,TapeTech Premium Stainless Steel Taping Knife - [TK12SSTT],13.0,True,TK12SSTT,"Size: 12""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,MP12TT,TT-TAPETECH-STAINLESS-STEEL-MUD-PAN,TapeTech Stainless Steel Mud Pan - [MP12TT],16.0,True,MP12TT,"Size: 12""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TK14BSTT,TT-TAPETECH-PREMIUM-BLUE-STEEL-TAPING-KNIFE,TapeTech Premium Blue Steel Taping Knife - [TK14BSTT],11.0,True,TK14BSTT,"Size: 14""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TK14SSTT,TT-TAPETECH-PREMIUM-STAINLESS-STEEL-TAPING-KNIFE,TapeTech Premium Stainless Steel Taping Knife - [TK14SSTT],14.0,True,TK14SSTT,"Size: 14""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,MP14TT,TT-TAPETECH-STAINLESS-STEEL-MUD-PAN,TapeTech Stainless Steel Mud Pan - [MP14TT],17.0,True,MP14TT,"Size: 14""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,PK35CSTT,TT-TAPETECH-PREMIUM-SPECIALTY-KNIVES,TapeTech Premium Specialty Knife - [PK35CSTT],5.0,True,PK35CSTT,"Option: 3.5"" Pointed Knife",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,AT141,TT-TAPETECH-PREMIUM-FINISHING-KNIFE,TapeTech Premium Finishing Knife (New Style) - [AT141],19.0,True,AT141,"Size: 7"" (PFK07TT)",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,AT142,TT-TAPETECH-PREMIUM-FINISHING-KNIFE,TapeTech Premium Finishing Knife (New Style) - [AT142],35.0,True,AT142,"Size: 14"" (PFK14TT)",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,AT143,TT-TAPETECH-PREMIUM-FINISHING-KNIFE,TapeTech Premium Finishing Knife (New Style) - [AT143],44.0,True,AT143,"Size: 18"" (PFK18TT)",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,AT144,TT-TAPETECH-PREMIUM-FINISHING-KNIFE,TapeTech Premium Finishing Knife (New Style) - [AT144],60.0,True,AT144,"Size: 24"" (PFK24TT)",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,AT145,TT-TAPETECH-PREMIUM-FINISHING-KNIFE,TapeTech Premium Finishing Knife (New Style) - [AT145],79.0,True,AT145,"Size: 32"" (PFK32TT)",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,AT146,TT-TAPETECH-PREMIUM-FINISHING-KNIFE,TapeTech Premium Finishing Knife (New Style) - [AT146],114.0,True,AT146,"Size: 48"" (PFK48TT)",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,AT147,TT-TAPETECH-PREMIUM-FINISHING-KNIFE,TapeTech Premium Finishing Knife (New Style) - [AT147],29.0,True,AT147,"Size: 12"" (PFK12TT)",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,AT148,TT-TAPETECH-PREMIUM-FINISHING-KNIFE,TapeTech Premium Finishing Knife (New Style) - [AT148],97.0,True,AT148,"Size: 40"" (PFK40TT)",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TTCASE0810TT,TT-TAPETECH-TROWEL-WALLET,TapeTech Trowel Wallet - [TTCASE0810TT],12.0,True,TTCASE0810TT,"Size: 8"" - 10""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TTCASE1012TT,TT-TAPETECH-TROWEL-WALLET,TapeTech Trowel Wallet - [TTCASE1012TT],12.0,True,TTCASE1012TT,"Size: 10"" - 12""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TTCASE1214TT,TT-TAPETECH-TROWEL-WALLET,TapeTech Trowel Wallet - [TTCASE1214TT],12.0,False,TTCASE1214TT,"Size: 12"" - 14""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
