sku,slug,brand,source_image_url,status,normalized_file
CMT24,columbia-tools-24-compound-tube-cmt24,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/compoundtubesquare.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_cmt24_01.webp
CMT32,columbia-tools-32-compound-tube-cmt32,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/compoundtubesquare.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_cmt32_01.webp
CMT42,columbia-tools-42-compound-tube-cmt42,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/compoundtubesquare.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_cmt42_01.webp
CMT55,columbia-tools-55-compound-tube-cmt55,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/compoundtubesquare.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_cmt55_01.webp
COBCR,columbia-tools-standard-outside-corner-roller-cobcr,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/COBCR.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_cobcr_01.webp
COBCR,columbia-tools-standard-outside-corner-roller-cobcr,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/CBNCR.jpg,missing_source_mapping,
COBCR,columbia-tools-standard-outside-corner-roller-cobcr,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/COBCRW.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_cobcr_02.webp
COBCR,columbia-tools-standard-outside-corner-roller-cobcr,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/COBCRE.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_cobcr_03.webp
COBCRE,columbia-tools-european-outside-corner-roller-cobcre,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/COBCRE.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_cobcre_01.webp
COBCRE,columbia-tools-european-outside-corner-roller-cobcre,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/COBCR.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_cobcre_02.webp
COBCRE,columbia-tools-european-outside-corner-roller-cobcre,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/CBNCR.jpg,missing_source_mapping,
COBCRE,columbia-tools-european-outside-corner-roller-cobcre,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/COBCRW.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_cobcre_03.webp
COBCRW,columbia-tools-wide-outside-corner-roller-cobcrw,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/COBCRW.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_cobcrw_01.webp
COBCRW,columbia-tools-wide-outside-corner-roller-cobcrw,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/COBCR.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_cobcrw_02.webp
COBCRW,columbia-tools-wide-outside-corner-roller-cobcrw,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/CBNCR.jpg,missing_source_mapping,
COBCRW,columbia-tools-wide-outside-corner-roller-cobcrw,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/COBCRE.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_cobcrw_03.webp
CR,columbia-tools-corner-roller-cr,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/cornerroller.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_cr_01.webp
CS,columbia-tools-columbia-sander-head-cs,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/sanderwhandlesquaresmall.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_cs_01.webp
CS,columbia-tools-columbia-sander-head-cs,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/sanderscrewsquaresmall.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_cs_02.webp
CSH,columbia-tools-columbia-sander-pole-csh,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/sanderwhandlesquaresmall.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_csh_01.webp
CSH,columbia-tools-columbia-sander-pole-csh,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/sanderscrewsquaresmall.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_csh_02.webp
FMH,columbia-tools-l-trim-applicator-plastic-fmh,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/FMH.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_fmh_01.webp
GN,columbia-tools-gooseneck-gn,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/goosenecksquare.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_gn_01.webp
HMP,columbia-tools-hot-mud-pump-hmp,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/TallBoyMudpumps.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_hmp_01.webp
IA90,columbia-tools-inside-90-degree-applicator-plastic-ia90,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/mudheadsquare.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_ia90_01.webp
ICA21,columbia-tools-inside-corner-applicator-2-wheels-1-ica21,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/Inside_Corner_Applicator_4_Wheels_ICA1-4_-_BACK.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_ica21_01.webp
ICA21,columbia-tools-inside-corner-applicator-2-wheels-1-ica21,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/Inside_Corner_Applicator_4_Wheels_ICA1-4_-_FRONT.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_ica21_02.webp
ICA21,columbia-tools-inside-corner-applicator-2-wheels-1-ica21,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/Inside_Corner_Applicator_2_Wheels_ICA1-2_-BACK.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_ica21_03.webp
ICA21,columbia-tools-inside-corner-applicator-2-wheels-1-ica21,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/Inside_Corner_Applicator_2_Wheels_ICA-4_-_FRONT.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_ica21_04.webp
ICA41,columbia-tools-inside-corner-applicator-4-wheels-1-ica41,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/Inside_Corner_Applicator_4_Wheels_ICA1-4_-_BACK.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_ica41_01.webp
ICA41,columbia-tools-inside-corner-applicator-4-wheels-1-ica41,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/Inside_Corner_Applicator_4_Wheels_ICA1-4_-_FRONT.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_ica41_02.webp
ICA41,columbia-tools-inside-corner-applicator-4-wheels-1-ica41,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/Inside_Corner_Applicator_2_Wheels_ICA1-2_-BACK.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_ica41_03.webp
ICA41,columbia-tools-inside-corner-applicator-4-wheels-1-ica41,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/Inside_Corner_Applicator_2_Wheels_ICA-4_-_FRONT.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_ica41_04.webp
ICATW,columbia-tools-two-way-internal-corner-applicator-4-wheels-icatw,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/Two-Way_Internal_Corner_Applicator_ICATW_-_BACK.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_icatw_01.webp
ICATW,columbia-tools-two-way-internal-corner-applicator-4-wheels-icatw,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/Two_Way_Internal_Corner_Applicator_ICATW_-_FRONT.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_icatw_02.webp
ITCK,columbia-tools-track-conversion-kit-itck,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2023/05/itc-ksmall.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_itck_01.webp
ITCK,columbia-tools-track-conversion-kit-itck,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/InsideTrackBoxFrontSmall.png,mapped,products/Production/launch_images/normalized/columbia_tools_itck_02.webp
ITCK,columbia-tools-track-conversion-kit-itck,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/Insidetrackboxsmall.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_itck_03.webp
ITCK,columbia-tools-track-conversion-kit-itck,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/INSIDE.png,mapped,products/Production/launch_images/normalized/columbia_tools_itck_04.webp
MH,columbia-tools-matrix-flat-box-handle-40-60-mh,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/matrixsquare.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_mh_01.webp
MH,columbia-tools-matrix-flat-box-handle-40-60-mh,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/Untitled-1-1.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_mh_02.webp
MH,columbia-tools-matrix-flat-box-handle-40-60-mh,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/matrix2.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_mh_03.webp
MH,columbia-tools-matrix-flat-box-handle-40-60-mh,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/matrix4.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_mh_04.webp
MH,columbia-tools-matrix-flat-box-handle-40-60-mh,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/matrix3.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_mh_05.webp
MHL,columbia-tools-matrix-flat-box-handle-56-76-mhl,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/matrixsquare.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_mhl_01.webp
MHL,columbia-tools-matrix-flat-box-handle-56-76-mhl,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/Untitled-1-1.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_mhl_02.webp
MHL,columbia-tools-matrix-flat-box-handle-56-76-mhl,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/matrix2.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_mhl_03.webp
MHL,columbia-tools-matrix-flat-box-handle-56-76-mhl,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/matrix4.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_mhl_04.webp
MHL,columbia-tools-matrix-flat-box-handle-56-76-mhl,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/matrix3.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_mhl_05.webp
MHS,columbia-tools-matrix-flat-box-handle-29-39-mhs,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/matrixsquare.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_mhs_01.webp
MHS,columbia-tools-matrix-flat-box-handle-29-39-mhs,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/Untitled-1-1.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_mhs_02.webp
MHS,columbia-tools-matrix-flat-box-handle-29-39-mhs,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/matrix2.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_mhs_03.webp
MHS,columbia-tools-matrix-flat-box-handle-29-39-mhs,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/matrix4.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_mhs_04.webp
MHS,columbia-tools-matrix-flat-box-handle-29-39-mhs,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/matrix3.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_mhs_05.webp
PCMT42,columbia-tools-predator-compound-tube-42-pcmt42,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2024/06/Screenshot-2024-06-03-at-12.37.02 PM-4.png,missing_source_mapping,
PCMT42,columbia-tools-predator-compound-tube-42-pcmt42,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2024/06/Predator-Cam-Lock-Tube.png,mapped,products/Production/launch_images/normalized/columbia_tools_pcmt42_01.webp
PCMT42,columbia-tools-predator-compound-tube-42-pcmt42,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2024/06/Predator-Compound-Tube.png,mapped,products/Production/launch_images/normalized/columbia_tools_pcmt42_02.webp
PCMT42,columbia-tools-predator-compound-tube-42-pcmt42,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2024/06/Predator-Columbia-One-Handle.png,mapped,products/Production/launch_images/normalized/columbia_tools_pcmt42_03.webp
PCMT42,columbia-tools-predator-compound-tube-42-pcmt42,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2024/06/Predator-Extendable.png,mapped,products/Production/launch_images/normalized/columbia_tools_pcmt42_04.webp
PCMT42,columbia-tools-predator-compound-tube-42-pcmt42,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2024/06/Predator-Long-Extendable.png,mapped,products/Production/launch_images/normalized/columbia_tools_pcmt42_05.webp
PCMT42,columbia-tools-predator-compound-tube-42-pcmt42,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2024/06/Predator-Matrix-Handle.png,mapped,products/Production/launch_images/normalized/columbia_tools_pcmt42_06.webp
PCMT42,columbia-tools-predator-compound-tube-42-pcmt42,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2024/06/Predator-Mud-Pump.png,mapped,products/Production/launch_images/normalized/columbia_tools_pcmt42_07.webp
PDDM,columbia-tools-phantom-ddm-sander-pddm,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/phantom.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_pddm_01.webp
PDDM,columbia-tools-phantom-ddm-sander-pddm,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/phantomhead.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_pddm_02.webp
PTAPER,columbia-tools-columbia-predator-carbon-fiber-53-inch-length-ptaper,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/predatorfull.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_ptaper_01.webp
PTAPER,columbia-tools-columbia-predator-carbon-fiber-53-inch-length-ptaper,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/predhead.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_ptaper_02.webp
PTAPER,columbia-tools-columbia-predator-carbon-fiber-53-inch-length-ptaper,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/predatorhead.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_ptaper_03.webp
PTS,columbia-tools-predator-tactical-set-pts,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/predtact2.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_pts_01.webp
RC,columbia-tools-columbia-road-case-rc,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/roadcase1.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_rc_01.webp
RC,columbia-tools-columbia-road-case-rc,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/roadcasefront1.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_rc_02.webp
RC,columbia-tools-columbia-road-case-rc,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/roadcasefront.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_rc_03.webp
SACS,columbia-tools-commando-set-sacs,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/commando-1.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_sacs_01.webp
SACS,columbia-tools-commando-set-sacs,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/commandosmall2-1.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_sacs_02.webp
SAT,columbia-tools-semi-automatic-taper-sat,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/semiautotapersquare.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_sat_01.webp
SPTAPER,columbia-tools-columbia-predator-sawed-off-carbon-fiber-39-inch-length-sptaper,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/sawedofftapersquare.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_sptaper_01.webp
SPTAPER,columbia-tools-columbia-predator-sawed-off-carbon-fiber-39-inch-length-sptaper,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/taperhead-1.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_sptaper_02.webp
SPTAPER,columbia-tools-columbia-predator-sawed-off-carbon-fiber-39-inch-length-sptaper,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/TAPER_3-1.jpg,mapped,products/Production/launch_images/normalized/columbia_tools_sptaper_03.webp
SPTAPER,columbia-tools-columbia-predator-sawed-off-carbon-fiber-39-inch-length-sptaper,Columbia Tools,https://www.columbiatools.com/wp-content/uploads/2022/03/TAPER_14-1.jpg,missing_source_mapping,
