brand,type,sku,product_name,total_images,wp_count,fresh_count,match_source,wp_images,fresh_images
TapeTech,simple,AT015,TapeTech FH-TT Fibreglass Support Handle - 43″,22,21,1,wp-images+fresh_images,products\scraped_results\wp-images\tapetech-12-14-24-premium-finishing-knives-w-support-handle-adapter-tapetech-12-14-24-premium-finish-01.webp | products\scraped_results\wp-images\tapetech-12-24-32-finishing-knives-w-support-handle-adapter-tapetech-12-24-32-finishing-kniv-01.webp | products\scraped_results\wp-images\tapetech-24-finishing-knife-and-12-compound-roller-set-w-support-handle-adapter-tapetech-24-finishing-knife-and--01.webp | products\scraped_results\wp-images\tapetech-24-premium-finishing-knife-and-9-compound-roller-set-w-support-handle-adapter-tapetech-24-premium-finishing-kn-01.webp | products\scraped_results\wp-images\tapetech-24-premium-finishing-knife-w-support-handle-adapter-tapetech-24-premium-finishing-kn-01.webp | products\scraped_results\wp-images\tapetech-32-finishing-knife-and-12-compound-roller-set-w-support-handle-adapter-tapetech-32-finishing-knife-and--01.webp | products\scraped_results\wp-images\tapetech-32-premium-finishing-knife-and-9-compound-roller-kit-w-support-handle-adapter-tapetech-32-premium-finishing-kn-01.webp | products\scraped_results\wp-images\tapetech-32-premium-finishing-knife-w-support-handle-adapter-tapetech-32-premium-finishing-kn-01.webp | products\scraped_results\wp-images\tapetech-compound-roller-support-handle-44-79-CROLLHAN2-002.webp | products\scraped_results\wp-images\tapetech-compound-roller-support-handle-44-79-CROLLHAN2-003.webp,products\scraped_results\fresh_images\tapetech\tapetech-fiberglass-support-handle-fhtt\tapetech-fiberglass-support-handle-fhtt-01.webp
TapeTech,variable,TT-JKCS,TapeTech Premium Carbon Steel Joint Knives,21,21,0,wp-images,products\scraped_results\wp-images\tapetech-0-75-premium-stainless-steel-joint-knife-JK34SSTT-01.webp | products\scraped_results\wp-images\tapetech-1-25-premium-stainless-steel-joint-knife-JK125SSTT-01.webp | products\scraped_results\wp-images\tapetech-4-5-6-carbon-steel-joint-knife-kit-tapetech-4-5-6-carbon-steel-join-01.webp | products\scraped_results\wp-images\tapetech-carbon-steel-clipped-joint-knife-CK06CSTT-01.webp | products\scraped_results\wp-images\tapetech-premium-carbon-blue-steel-joint-taping-knife-set-w-mud-pan-TapeTechKnifeSet-01.webp | products\scraped_results\wp-images\tapetech-premium-carbon-steel-joint-knife-JK04CSTT-01.webp | products\scraped_results\wp-images\tapetech-premium-carbon-steel-joint-knife-JK05CSTT-01.webp | products\scraped_results\wp-images\tapetech-premium-carbon-steel-joint-knife-JK06CSTT-01.webp | products\scraped_results\wp-images\tapetech-premium-stainless-steel-joint-knife-JK01SSTT-01.webp | products\scraped_results\wp-images\tapetech-premium-stainless-steel-joint-knife-JK02SSTT-01.webp,
Asgard,variable,PAFB-AD,Asgard Power Assist Finishing Box,20,15,5,wp-images+fresh_images,products\scraped_results\wp-images\asgard-10-12-power-assist-flat-box-combo-AGFLATPAEXT-01.webp | products\scraped_results\wp-images\asgard-ag20-asgard-finishing-box-EZ07-AD-01.webp | products\scraped_results\wp-images\asgard-ag22-asgard-maxxbox-finishing-box-EHC07-AD-01.webp | products\scraped_results\wp-images\asgard-ag24-asgard-power-assist-finishing-box-PA07-AD-01.webp | products\scraped_results\wp-images\asgard-ag25-asgard-finishing-box-EZ10-AD-01.webp | products\scraped_results\wp-images\asgard-ag26-asgard-maxxbox-finishing-box-EHC10-AD-01.webp | products\scraped_results\wp-images\asgard-ag28-asgard-power-assist-finishing-box-PA10-AD-01.webp | products\scraped_results\wp-images\asgard-ag30-asgard-finishing-box-EZ12-AD-01.webp | products\scraped_results\wp-images\asgard-ag31-asgard-maxxbox-finishing-box-EHC12-AD-01.webp | products\scraped_results\wp-images\asgard-ag33-asgard-power-assist-finishing-box-PA12-AD-01.webp,products\scraped_results\fresh_images\graco\tapetech\tt8000pa-tapetech-wizard-compact-flat-box-handle-for-power-assist-boxes\graco-tapetech-wizard-compact-flat-box-handle-for-power-assist-boxes-tt8000pa-01.webp | products\scraped_results\fresh_images\graco\tapetech\tt8000pa-tapetech-wizard-compact-flat-box-handle-for-power-assist-boxes\graco-tapetech-wizard-compact-flat-box-handle-for-power-assist-boxes-tt8000pa-04.webp | products\scraped_results\fresh_images\tapetech\212090-tapetech-power-assist-flat-box-spring\tapetech-power-assist-flat-box-spring-212090-01.webp | products\scraped_results\fresh_images\tapetech\310024-12-wiper-for-power-assist-and-easy-clean-flat-box\tapetech-12-wiper-for-power-assist-and-easy-clean-flat-box-310024-01.webp | products\scraped_results\fresh_images\tapetech\tapetech-10-inch-wiper-for-power-assist-and-easy-clean-flat-box\tapetech-10-inch-wiper-for-power-assist-and-easy-clean-flat-box-01.webp
Columbia,simple,CC,Columbia Corner Cobra (CC),20,19,1,wp-images+fresh_images,products\scraped_results\wp-images\columbia-corner-cobra-CC-01.webp | products\scraped_results\wp-images\tapetech-12-compound-roller-frame-CCAGE12-002.webp | products\scraped_results\wp-images\tapetech-12-compound-roller-frame-CCAGE12-003.webp | products\scraped_results\wp-images\tapetech-12-compound-roller-frame-CCAGE12-004.webp | products\scraped_results\wp-images\tapetech-12-compound-roller-frame-CCAGE12-005.webp | products\scraped_results\wp-images\tapetech-12-compound-roller-frame-CCAGE12-01.webp | products\scraped_results\wp-images\tapetech-9-roller-frame-CCAGE09-002.webp | products\scraped_results\wp-images\tapetech-9-roller-frame-CCAGE09-003.webp | products\scraped_results\wp-images\tapetech-9-roller-frame-CCAGE09-004.webp | products\scraped_results\wp-images\tapetech-9-roller-frame-CCAGE09-005.webp,products\scraped_results\fresh_images\tapetech\tapetech-handle-fhttcc\tapetech-handle-fhttcc-01.webp
Columbia,variation,CT5,Columbia Automatic Taper Head Repair Parts,20,20,0,wp-images,products\scraped_results\wp-images\columbia-taper-crimping-wheel-bushing-CT50-01.webp | products\scraped_results\wp-images\columbia-taper-guide-rod-bushing-CT58-01.webp | products\scraped_results\wp-images\columbia-taper-right-wafer-bushing-CT5-01.webp | products\scraped_results\wp-images\columbia-taper-right-wafer-bushing-CT5-02.webp | products\scraped_results\wp-images\columbia-taper-right-wafer-bushing-CT5-03.webp | products\scraped_results\wp-images\columbia-taper-right-wafer-bushing-CT5-04.webp | products\scraped_results\wp-images\columbia-taper-right-wafer-bushing-CT5-05.webp | products\scraped_results\wp-images\columbia-taper-right-wafer-bushing-CT5-06.webp | products\scraped_results\wp-images\columbia-taper-right-wafer-bushing-CT5-07.webp | products\scraped_results\wp-images\columbia-taper-right-wafer-bushing-CT5-08.webp,
TapeTech,variation,AT026,TapeTech QuickBox™ QSX Finishing Box (Fast Set Compound),20,20,0,wp-images,products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-01.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-02.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-03.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-04.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-05.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-06.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-07.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-08.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-09.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-10.webp,
TapeTech,variation,AT026A,TapeTech QuickBox™ QSX Finishing Box (Fast Set Compound),20,20,0,wp-images,products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-01.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-02.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-03.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-04.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-05.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-06.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-07.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-08.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-09.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-10.webp,
TapeTech,simple,FHTT-CC,TapeTech Closet Crusher Fiberglass Handle,20,19,1,wp-images+fresh_images,products\scraped_results\wp-images\tapetech-closet-crusher-18-handle-FHTT-CC-002.webp | products\scraped_results\wp-images\tapetech-closet-crusher-18-handle-FHTT-CC-003.webp | products\scraped_results\wp-images\tapetech-closet-crusher-18-handle-FHTT-CC-004.webp | products\scraped_results\wp-images\tapetech-closet-crusher-18-handle-FHTT-CC-01.webp | products\scraped_results\wp-images\tapetech-fiberglass-angle-box-handle-fhtt-caa-FHTT-CAA-TT-002.webp | products\scraped_results\wp-images\tapetech-fiberglass-angle-box-handle-fhtt-caa-FHTT-CAA-TT-003.webp | products\scraped_results\wp-images\tapetech-fiberglass-angle-box-handle-fhtt-caa-FHTT-CAA-TT-004.webp | products\scraped_results\wp-images\tapetech-fiberglass-angle-box-handle-fhtt-caa-FHTT-CAA-TT-005.webp | products\scraped_results\wp-images\tapetech-fiberglass-angle-box-handle-fhtt-caa-FHTT-CAA-TT-01.webp | products\scraped_results\wp-images\tapetech-fiberglass-angle-head-handle-FHTT-CFA-01.webp,products\scraped_results\fresh_images\tapetech\tapetech-fiberglass-support-handle-fhtt\tapetech-fiberglass-support-handle-fhtt-01.webp
TapeTech,variable,TT-QUICKBOX-QSX-FIN-BOX,TapeTech QuickBox™ QSX Finishing Box (Fast Set Compound),20,20,0,wp-images,products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-01.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-02.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-03.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-04.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-05.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-06.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-07.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-08.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-09.webp | products\scraped_results\wp-images\tapetech-quickbox-qsx-6-5-in-finishing-box-QB06-QSX-10.webp,
Columbia,variation,MH,Columbia Matrix Box Handle,19,19,0,wp-images,products\scraped_results\wp-images\columbia-1-4-e-clip-for-matrix-handle-FA379-01.webp | products\scraped_results\wp-images\columbia-1-8-e-clip-for-matrix-handle-FA380-01.webp | products\scraped_results\wp-images\columbia-flat-box-handle-FLAT-BOX-HANDLE-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-02.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-03.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-04.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-05.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-06.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-07.webp,
TapeTech,simple,PIP501A,TapeTech Taper Repair Kit,19,18,1,wp-images+fresh_images,products\scraped_results\wp-images\tapetech-10-flat-box-repair-kit-501c10-TapeTech10inFlatBoxRepairKit501C10-01.webp | products\scraped_results\wp-images\tapetech-12-flat-box-repair-kit-501c12-TapeTech12inFlatBoxRepairKit501C10-01.webp | products\scraped_results\wp-images\tapetech-2-5-angle-head-repair-kit-501f25a-TapeTech25inAngleHeadKit501F25A-01.webp | products\scraped_results\wp-images\tapetech-2-angle-head-repair-kit-501f2a-TapeTech2inAngleHeadRepairKit501F2A-01.webp | products\scraped_results\wp-images\tapetech-3-5-angle-head-repair-kit-501f4ax-media-01.webp | products\scraped_results\wp-images\tapetech-3-angle-head-repair-kit-501f3a-TapeTech3inAngleHeadRepairKit501F3A-01.webp | products\scraped_results\wp-images\tapetech-3-easyroll-angle-head-repair-kit-501f4a-TapeTech3inEasyRollAngleHeadKit501F4A-01.webp | products\scraped_results\wp-images\tapetech-7-flat-box-repair-kit-501c7-TapeTech7inFlatBoxRepairKit501C7-01.webp | products\scraped_results\wp-images\tapetech-box-wheel-repair-kit-502cn-TapeTechBoxWheelRepairKit502CN-01.webp | products\scraped_results\wp-images\tapetech-corner-roller-wheel-repair-kit-501RSE-01.webp,products\scraped_results\fresh_images\tapetech\tapetech-roller-wheel-repair-kit\tapetech-roller-wheel-repair-kit-01.webp
TapeTech,simple,PIP502A,TapeTech Taper Repair Kit #2,19,18,1,wp-images+fresh_images,products\scraped_results\wp-images\tapetech-10-flat-box-repair-kit-501c10-TapeTech10inFlatBoxRepairKit501C10-01.webp | products\scraped_results\wp-images\tapetech-12-flat-box-repair-kit-501c12-TapeTech12inFlatBoxRepairKit501C10-01.webp | products\scraped_results\wp-images\tapetech-2-5-angle-head-repair-kit-501f25a-TapeTech25inAngleHeadKit501F25A-01.webp | products\scraped_results\wp-images\tapetech-2-angle-head-repair-kit-501f2a-TapeTech2inAngleHeadRepairKit501F2A-01.webp | products\scraped_results\wp-images\tapetech-3-5-angle-head-repair-kit-501f4ax-media-01.webp | products\scraped_results\wp-images\tapetech-3-angle-head-repair-kit-501f3a-TapeTech3inAngleHeadRepairKit501F3A-01.webp | products\scraped_results\wp-images\tapetech-3-easyroll-angle-head-repair-kit-501f4a-TapeTech3inEasyRollAngleHeadKit501F4A-01.webp | products\scraped_results\wp-images\tapetech-7-flat-box-repair-kit-501c7-TapeTech7inFlatBoxRepairKit501C7-01.webp | products\scraped_results\wp-images\tapetech-box-wheel-repair-kit-502cn-TapeTechBoxWheelRepairKit502CN-01.webp | products\scraped_results\wp-images\tapetech-corner-roller-wheel-repair-kit-501RSE-01.webp,products\scraped_results\fresh_images\tapetech\tapetech-roller-wheel-repair-kit\tapetech-roller-wheel-repair-kit-01.webp
TapeTech,simple,PIPEZROLL-KIT,TapeTech EasyRoll® Wheel Kit,19,17,2,wp-images+fresh_images,products\scraped_results\wp-images\tapetech-3-easyroll-angle-head-blade-kit-502f4-TapeTech3inEasyRollAngleHeadBladeKit502F4-01.webp | products\scraped_results\wp-images\tapetech-3-easyroll-angle-head-repair-kit-501f4a-TapeTech3inEasyRollAngleHeadKit501F4A-01.webp | products\scraped_results\wp-images\tapetech-box-wheel-repair-kit-502cn-TapeTechBoxWheelRepairKit502CN-01.webp | products\scraped_results\wp-images\tapetech-corner-roller-wheel-repair-kit-501RSE-01.webp | products\scraped_results\wp-images\tapetech-creaser-wheel-kit-for-corner-flushers-CFK02TT-01.webp | products\scraped_results\wp-images\tapetech-creaser-wheel-kit-for-corner-flushers-CFK02TT-02.webp | products\scraped_results\wp-images\tapetech-creaser-wheel-kit-for-corner-flushers-CFK02TT-03.webp | products\scraped_results\wp-images\tapetech-creaser-wheel-kit-for-corner-flushers-CFK02TT-04.webp | products\scraped_results\wp-images\tapetech-easyroll-flat-box-wheel-kit-EZROLL-KIT-01.webp | products\scraped_results\wp-images\tapetech-easyroll-flat-box-wheel-kit-EZROLL-KIT-02.webp,products\scraped_results\fresh_images\tapetech\tapetech-easyroll-wheel-kit-14533\tapetech-easyroll-wheel-kit-14533-01.webp | products\scraped_results\fresh_images\tapetech\tapetech-roller-wheel-repair-kit\tapetech-roller-wheel-repair-kit-01.webp
TapeTech,variation,PIP502F2,TapeTech Corner Finisher Blade Kit,18,17,1,wp-images+fresh_images,products\scraped_results\wp-images\tapetech-2-5-angle-head-blade-kit-502f25-media-01.webp | products\scraped_results\wp-images\tapetech-2-angle-head-blade-kit-502f2-TapeTech2inAngleHeadBladeKit502F2-01.webp | products\scraped_results\wp-images\tapetech-3-5-angle-head-blade-kit-502f4x-media-01.webp | products\scraped_results\wp-images\tapetech-3-angle-head-blade-kit-502f3-TapeTech3inAngleHeadBladeKit502F3-01.webp | products\scraped_results\wp-images\tapetech-3-easyroll-angle-head-blade-kit-502f4-TapeTech3inEasyRollAngleHeadBladeKit502F4-01.webp | products\scraped_results\wp-images\tapetech-continuous-flow-40-corner-finisher-handle-media-01.webp | products\scraped_results\wp-images\tapetech-continuous-flow-66-corner-finisher-handle-cfh66tt-media-01.webp | products\scraped_results\wp-images\tapetech-corner-finisher-handle-adapter-CFA-TT-01.webp | products\scraped_results\wp-images\tapetech-corner-roller-wheel-repair-kit-501RSE-01.webp | products\scraped_results\wp-images\tapetech-creaser-wheel-kit-for-corner-flushers-CFK02TT-01.webp,products\scraped_results\fresh_images\graco\tapetech\tapetech-cfatt-corner-finisher-adapter\graco-cfatt-corner-finisher-adapter-tapetech-01.webp
